,Image,Sentiment
7783,./images/image-9272.png,Positive
7784,./images/image-9273.png,Negative
7785,./images/image-9274.png,Positive
7786,./images/image-9275.png,Positive
7787,./images/image-9276.png,Positive
7788,./images/image-9277.png,Positive
7789,./images/image-9278.png,Positive
7790,./images/image-9279.png,Positive
7791,./images/image-9282.png,Positive
7792,./images/image-9283.png,Positive
7793,./images/image-9284.png,Negative
7794,./images/image-9285.png,Negative
7795,./images/image-9286.png,Positive
7796,./images/image-9287.png,Positive
7797,./images/image-9288.png,Positive
7798,./images/image-9289.png,Positive
7799,./images/image-9290.png,Positive
7800,./images/image-9291.png,Positive
7801,./images/image-9292.png,Positive
7802,./images/image-9293.png,Positive
7803,./images/image-9294.png,Negative
7804,./images/image-9295.png,Positive
7805,./images/image-9296.png,Positive
7806,./images/image-9298.png,Positive
7807,./images/image-9299.png,Positive
7808,./images/image-9300.png,Positive
7809,./images/image-9301.png,Positive
7810,./images/image-9302.png,Positive
7811,./images/image-9303.png,Positive
7812,./images/image-9304.png,Positive
7813,./images/image-9305.png,Positive
7814,./images/image-9306.png,Positive
7815,./images/image-9307.png,Negative
7816,./images/image-9308.png,Positive
7817,./images/image-9309.png,Positive
7818,./images/image-9311.png,Positive
7819,./images/image-9313.png,Positive
7820,./images/image-9314.png,Positive
7821,./images/image-9315.png,Positive
7822,./images/image-9316.png,Positive
7823,./images/image-9317.png,Positive
7824,./images/image-9318.png,Negative
7825,./images/image-9319.png,Positive
7826,./images/image-9320.png,Positive
7827,./images/image-9321.png,Positive
7828,./images/image-9323.png,Positive
7829,./images/image-9324.png,Positive
7830,./images/image-9325.png,Positive
7831,./images/image-9326.png,Negative
7832,./images/image-9327.png,Positive
7833,./images/image-9328.png,Positive
7834,./images/image-9329.png,Positive
7835,./images/image-9330.png,Positive
7836,./images/image-9331.png,Positive
7837,./images/image-9333.png,Positive
7838,./images/image-9334.png,Negative
7839,./images/image-9335.png,Positive
7840,./images/image-9336.png,Positive
7841,./images/image-9337.png,Positive
7842,./images/image-9338.png,Positive
7843,./images/image-9339.png,Positive
7844,./images/image-9342.png,Positive
7845,./images/image-9343.png,Negative
7846,./images/image-9344.png,Positive
7847,./images/image-9345.png,Positive
7848,./images/image-9346.png,Positive
7849,./images/image-9348.png,Positive
7850,./images/image-9349.png,Negative
7851,./images/image-9350.png,Positive
7852,./images/image-9351.png,Positive
7853,./images/image-9352.png,Negative
7854,./images/image-9353.png,Positive
7855,./images/image-9354.png,Positive
7856,./images/image-9355.png,Positive
7857,./images/image-9356.png,Positive
7858,./images/image-9357.png,Positive
7859,./images/image-9358.png,Positive
7860,./images/image-9359.png,Positive
7861,./images/image-9360.png,Positive
7862,./images/image-9361.png,Negative
7863,./images/image-9362.png,Positive
7864,./images/image-9363.png,Positive
7865,./images/image-9364.png,Positive
7866,./images/image-9365.png,Positive
7867,./images/image-9366.png,Positive
7868,./images/image-9367.png,Positive
7869,./images/image-9368.png,Positive
7870,./images/image-9369.png,Positive
7871,./images/image-9370.png,Negative
7872,./images/image-9371.png,Positive
7873,./images/image-9372.png,Positive
7874,./images/image-9373.png,Positive
7875,./images/image-9374.png,Positive
7876,./images/image-9375.png,Positive
7877,./images/image-9376.png,Positive
7878,./images/image-9377.png,Positive
7879,./images/image-9378.png,Positive
7880,./images/image-9379.png,Positive
7881,./images/image-9380.png,Positive
7882,./images/image-9382.png,Positive
7883,./images/image-9383.png,Negative
7884,./images/image-9384.png,Positive
7885,./images/image-9385.png,Positive
7886,./images/image-9386.png,Positive
7887,./images/image-9387.png,Positive
7888,./images/image-9388.png,Positive
7889,./images/image-9389.png,Positive
7890,./images/image-9391.png,Positive
7891,./images/image-9392.png,Positive
7892,./images/image-9393.png,Negative
7893,./images/image-9394.png,Positive
7894,./images/image-9395.png,Positive
7895,./images/image-9396.png,Positive
7896,./images/image-9397.png,Positive
7897,./images/image-9398.png,Positive
7898,./images/image-9399.png,Positive
7899,./images/image-9400.png,Positive
7900,./images/image-9401.png,Positive
7901,./images/image-9402.png,Positive
7902,./images/image-9403.png,Negative
7903,./images/image-9404.png,Positive
7904,./images/image-9405.png,Positive
7905,./images/image-9406.png,Positive
7906,./images/image-9407.png,Positive
7907,./images/image-9408.png,Positive
7908,./images/image-9409.png,Positive
7909,./images/image-9410.png,Positive
7910,./images/image-9411.png,Positive
7911,./images/image-9412.png,Positive
7912,./images/image-9413.png,Positive
7913,./images/image-9415.png,Positive
7914,./images/image-9416.png,Positive
7915,./images/image-9417.png,Positive
7916,./images/image-9418.png,Positive
7917,./images/image-9419.png,Negative
7918,./images/image-9420.png,Positive
7919,./images/image-9421.png,Positive
7920,./images/image-9422.png,Positive
7921,./images/image-9424.png,Positive
7922,./images/image-9425.png,Positive
7923,./images/image-9426.png,Negative
7924,./images/image-9428.png,Positive
7925,./images/image-9430.png,Positive
7926,./images/image-9431.png,Positive
7927,./images/image-9432.png,Positive
7928,./images/image-9433.png,Negative
7929,./images/image-9434.png,Positive
7930,./images/image-9435.png,Positive
7931,./images/image-9436.png,Positive
7932,./images/image-9437.png,Positive
7933,./images/image-9438.png,Positive
7934,./images/image-9441.png,Negative
7935,./images/image-9442.png,Negative
7936,./images/image-9443.png,Negative
7937,./images/image-9445.png,Positive
7938,./images/image-9446.png,Positive
7939,./images/image-9447.png,Positive
7940,./images/image-9449.png,Positive
7941,./images/image-9451.png,Positive
7942,./images/image-9453.png,Positive
7943,./images/image-9455.png,Positive
7944,./images/image-9456.png,Positive
7945,./images/image-9457.png,Negative
7946,./images/image-9458.png,Positive
7947,./images/image-9459.png,Positive
7948,./images/image-9460.png,Negative
7949,./images/image-9465.png,Positive
7950,./images/image-9466.png,Positive
7951,./images/image-9467.png,Positive
7952,./images/image-9468.png,Positive
7953,./images/image-9469.png,Positive
7954,./images/image-9470.png,Positive
7955,./images/image-9471.png,Negative
7956,./images/image-9472.png,Positive
7957,./images/image-9474.png,Positive
7958,./images/image-9475.png,Negative
7959,./images/image-9477.png,Positive
7960,./images/image-9478.png,Negative
7961,./images/image-9479.png,Negative
7962,./images/image-9482.png,Positive
7963,./images/image-9483.png,Positive
7964,./images/image-9484.png,Negative
7965,./images/image-9485.png,Negative
7966,./images/image-9486.png,Positive
7967,./images/image-9487.png,Positive
7968,./images/image-9488.png,Positive
7969,./images/image-9489.png,Positive
7970,./images/image-9490.png,Positive
7971,./images/image-9491.png,Positive
7972,./images/image-9492.png,Negative
7973,./images/image-9493.png,Positive
7974,./images/image-9494.png,Negative
7975,./images/image-9496.png,Positive
7976,./images/image-9497.png,Negative
7977,./images/image-9498.png,Positive
7978,./images/image-9499.png,Positive
7979,./images/image-9500.png,Positive
7980,./images/image-9501.png,Positive
7981,./images/image-9502.png,Positive
7982,./images/image-9503.png,Positive
7983,./images/image-9504.png,Positive
7984,./images/image-9505.png,Positive
7985,./images/image-9506.png,Positive
7986,./images/image-9507.png,Positive
7987,./images/image-9508.png,Positive
7988,./images/image-9509.png,Positive
7989,./images/image-9510.png,Positive
7990,./images/image-9511.png,Positive
7991,./images/image-9513.png,Negative
7992,./images/image-9514.png,Negative
7993,./images/image-9515.png,Positive
7994,./images/image-9516.png,Positive
7995,./images/image-9517.png,Positive
7996,./images/image-9518.png,Positive
7997,./images/image-9520.png,Negative
7998,./images/image-9521.png,Positive
7999,./images/image-9523.png,Positive
8000,./images/image-9525.png,Positive
8001,./images/image-9526.png,Positive
8002,./images/image-9527.png,Positive
8003,./images/image-9528.png,Positive
8004,./images/image-9529.png,Negative
8005,./images/image-9530.png,Positive
8006,./images/image-9531.png,Positive
8007,./images/image-9532.png,Negative
8008,./images/image-9534.png,Positive
8009,./images/image-9535.png,Negative
8010,./images/image-9537.png,Positive
8011,./images/image-9538.png,Positive
8012,./images/image-9539.png,Negative
8013,./images/image-9540.png,Positive
8014,./images/image-9542.png,Negative
8015,./images/image-9543.png,Positive
8016,./images/image-9544.png,Negative
8017,./images/image-9545.png,Positive
8018,./images/image-9546.png,Positive
8019,./images/image-9548.png,Positive
8020,./images/image-9549.png,Negative
8021,./images/image-9551.png,Positive
8022,./images/image-9552.png,Negative
8023,./images/image-9553.png,Positive
8024,./images/image-9554.png,Positive
8025,./images/image-9555.png,Positive
8026,./images/image-9556.png,Positive
8027,./images/image-9557.png,Positive
8028,./images/image-9558.png,Positive
8029,./images/image-9560.png,Positive
8030,./images/image-9561.png,Positive
8031,./images/image-9562.png,Positive
8032,./images/image-9563.png,Positive
8033,./images/image-9564.png,Positive
8034,./images/image-9565.png,Positive
8035,./images/image-9566.png,Positive
8036,./images/image-9567.png,Positive
8037,./images/image-9568.png,Positive
8038,./images/image-9570.png,Positive
8039,./images/image-9571.png,Negative
8040,./images/image-9572.png,Positive
8041,./images/image-9573.png,Positive
8042,./images/image-9574.png,Positive
8043,./images/image-9575.png,Positive
8044,./images/image-9577.png,Positive
8045,./images/image-9578.png,Positive
8046,./images/image-9579.png,Positive
8047,./images/image-9580.png,Positive
8048,./images/image-9581.png,Negative
8049,./images/image-9582.png,Positive
8050,./images/image-9583.png,Positive
8051,./images/image-9584.png,Positive
8052,./images/image-9585.png,Positive
8053,./images/image-9586.png,Positive
8054,./images/image-9587.png,Positive
8055,./images/image-9589.png,Positive
8056,./images/image-9590.png,Positive
8057,./images/image-9591.png,Positive
8058,./images/image-9593.png,Negative
8059,./images/image-9594.png,Positive
8060,./images/image-9595.png,Positive
8061,./images/image-9596.png,Positive
8062,./images/image-9597.png,Negative
8063,./images/image-9598.png,Positive
8064,./images/image-9600.png,Positive
8065,./images/image-9601.png,Positive
8066,./images/image-9602.png,Negative
8067,./images/image-9604.png,Positive
8068,./images/image-9605.png,Positive
8069,./images/image-9606.png,Positive
8070,./images/image-9608.png,Positive
8071,./images/image-9609.png,Negative
8072,./images/image-9611.png,Positive
8073,./images/image-9613.png,Positive
8074,./images/image-9615.png,Positive
8075,./images/image-9616.png,Positive
8076,./images/image-9617.png,Positive
8077,./images/image-9618.png,Positive
8078,./images/image-9619.png,Positive
8079,./images/image-9620.png,Positive
8080,./images/image-9622.png,Positive
8081,./images/image-9623.png,Positive
8082,./images/image-9624.png,Positive
8083,./images/image-9625.png,Negative
8084,./images/image-9626.png,Positive
8085,./images/image-9627.png,Positive
8086,./images/image-9628.png,Negative
8087,./images/image-9629.png,Positive
8088,./images/image-9630.png,Positive
8089,./images/image-9631.png,Positive
8090,./images/image-9632.png,Positive
8091,./images/image-9633.png,Positive
8092,./images/image-9634.png,Positive
8093,./images/image-9635.png,Positive
8094,./images/image-9636.png,Positive
8095,./images/image-9637.png,Positive
8096,./images/image-9639.png,Positive
8097,./images/image-9640.png,Positive
8098,./images/image-9641.png,Positive
8099,./images/image-9643.png,Positive
8100,./images/image-9644.png,Positive
8101,./images/image-9645.png,Positive
8102,./images/image-9646.png,Positive
8103,./images/image-9647.png,Positive
8104,./images/image-9648.png,Positive
8105,./images/image-9650.png,Negative
8106,./images/image-9651.png,Positive
8107,./images/image-9652.png,Positive
8108,./images/image-9653.png,Positive
8109,./images/image-9654.png,Positive
8110,./images/image-9655.png,Positive
8111,./images/image-9656.png,Positive
8112,./images/image-9657.png,Positive
8113,./images/image-9658.png,Positive
8114,./images/image-9659.png,Positive
8115,./images/image-9660.png,Positive
8116,./images/image-9661.png,Positive
8117,./images/image-9662.png,Negative
8118,./images/image-9663.png,Positive
8119,./images/image-9664.png,Positive
8120,./images/image-9665.png,Positive
8121,./images/image-9667.png,Negative
8122,./images/image-9668.png,Positive
8123,./images/image-9669.png,Positive
8124,./images/image-9670.png,Positive
8125,./images/image-9671.png,Positive
8126,./images/image-9672.png,Positive
8127,./images/image-9673.png,Positive
8128,./images/image-9674.png,Positive
8129,./images/image-9675.png,Positive
8130,./images/image-9676.png,Positive
8131,./images/image-9677.png,Positive
8132,./images/image-9678.png,Positive
8133,./images/image-9679.png,Positive
8134,./images/image-9681.png,Positive
8135,./images/image-9682.png,Negative
8136,./images/image-9683.png,Negative
8137,./images/image-9684.png,Positive
8138,./images/image-9686.png,Positive
8139,./images/image-9687.png,Positive
8140,./images/image-9688.png,Positive
8141,./images/image-9689.png,Positive
8142,./images/image-9690.png,Negative
8143,./images/image-9691.png,Positive
8144,./images/image-9692.png,Positive
8145,./images/image-9693.png,Positive
